Attrition,BusinessTravel_Travel_Frequently,Department_Research & Development,EnvironmentSatisfaction,JobInvolvement,JobRole_Healthcare Representative,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Sales Representative,JobSatisfaction,MaritalStatus_Married,MaritalStatus_Single,NumCompaniesWorked,OverTime_Yes,StockOptionLevel,TotalWorkingYearsLog,WorkLifeBalance,YearsAtCompanyLog,rate_income,Job_happiness_score,TenureExperienceRatio,IncomePerExperience,PromotionRecency
0,False,False,3,3,False,False,False,False,False,True,2,True,False,2.0,False,1,1.9459101490553128,3,1.6094379124341005,17059,12.6094379124341,0.8270832249799333,4.253465120490813,0.9162907318741552
1,False,True,4,2,False,True,False,False,False,False,3,False,True,2.0,True,0,1.6094379124341005,1,1.3862943611198906,5841,10.38629436111989,0.8613477642922184,5.110094902532555,0.6931471805599453
0,False,True,3,3,False,True,False,False,False,False,3,False,False,7.0,False,3,2.079441541679836,3,1.3862943611198906,13185,13.38629436111989,0.6666634606931042,3.708238012418854,0.6931471805599453
0,False,False,3,3,False,False,False,False,False,False,4,True,False,2.0,False,0,1.6094379124341005,3,1.3862943611198906,7604,14.38629436111989,0.8613477642922184,5.221820704771778,0.2876820724517808
0,False,True,3,3,False,False,False,False,False,False,1,False,False,2.0,False,2,2.8903717578961645,2,0.6931471805599453,16805,9.693147180559945,0.2398116368768081,2.7783214242175456,0.6931471805599453
0,False,True,1,3,False,False,False,False,False,False,4,False,False,1.0,False,2,2.302585092994046,3,2.302585092994046,21128,13.302585092994047,0.999995657074042,3.5211227916620507,0.6931471805599454
0,False,True,3,4,False,False,True,False,False,False,4,True,False,2.0,False,1,3.258096538021482,3,2.9444389791664403,-611,16.944438979166442,0.9037270404774671,2.982122571896113,2.251291798606495
0,True,True,2,3,False,False,False,False,True,False,3,False,False,8.5,False,1,2.302585092994046,3,1.0986122886681098,-152,12.098612288668111,0.47711918261738023,4.135941129960455,0.0
0,False,True,3,2,False,False,False,False,False,False,4,True,False,1.0,False,1,1.0986122886681098,2,1.0986122886681098,11865,12.098612288668111,0.9999908976905865,7.260543948172418,1.0986122886681098
0,False,True,4,2,False,False,False,True,False,False,1,True,False,6.0,False,1,2.6390573296152584,3,2.4849066497880004,17730,12.484906649788,0.9415851660557168,3.293773537236915,0.6931471805599454
0,False,True,3,2,False,False,False,False,False,False,1,True,False,2.0,False,1,2.8903717578961645,2,1.3862943611198906,14777,9.38629436111989,0.4796232737536162,2.8626329306461025,1.3862943611198906
0,True,True,1,4,False,False,False,True,False,False,3,True,False,4.0,False,1,2.302585092994046,3,1.3862943611198906,-1316,12.38629436111989,0.6020573766259977,3.8085320109960397,1.3862943611198906
1,True,True,1,3,False,False,False,True,False,False,3,False,False,6.0,False,2,2.8903717578961645,3,0.6931471805599453,12525,10.693147180559945,0.2398116368768081,3.1882391939660213,0.6931471805599453
0,True,True,3,3,True,False,False,False,False,False,3,False,True,2.0,False,0,3.044522437723423,3,2.9444389791664403,-4518,14.94443897916644,0.967123536830559,3.054685687984989,0.8043728156701695
0,False,True,3,3,False,False,False,False,False,False,4,False,True,1.0,False,0,1.9459101490553128,3,1.9459101490553128,20333,14.945910149055313,0.9999948610429853,3.9869742195009152,1.2527629684953676
0,False,True,4,4,False,False,False,False,False,False,1,False,True,3.0,True,0,2.3978952727983707,3,1.3862943611198906,16471,12.38629436111989,0.5781272416579143,3.664285472297701,1.3862943611198906
0,False,False,4,3,False,False,False,False,False,False,4,False,False,2.0,False,1,2.3978952727983707,3,1.3862943611198906,3801,15.38629436111989,0.5781272416579143,3.688178908132849,1.3862943611198906
0,False,True,1,3,False,False,False,True,False,False,3,True,False,2.0,False,2,1.791759469228055,3,1.6094379124341005,2607,11.6094379124341,0.898239388534448,4.742120304851065,0.9162907318741552
0,False,True,4,2,False,True,False,False,False,False,1,False,False,2.0,True,1,2.3978952727983707,3,2.302585092994046,5414,11.302585092994047,0.9602485632415806,3.2782597603209753,0.2231435513142097
0,False,True,1,3,False,False,False,False,True,False,3,False,False,2.0,False,1,3.1354942159291497,3,2.9444389791664403,-10632,12.94443897916644,0.9390639515673269,3.0987274707895685,1.5581446180465497
0,False,True,3,3,False,False,False,False,False,False,4,True,False,1.0,False,0,0.6931471805599453,2,0.6931471805599453,20508,12.693147180559945,0.9999855732577251,11.41134635708408,0.6931471805599453
1,True,True,3,2,False,True,False,False,False,False,2,False,True,2.0,False,0,1.9459101490553128,4,1.791759469228055,8173,12.791759469228055,0.9207774893013475,4.1907102800325235,1.0986122886681096
0,True,True,2,4,False,True,False,False,False,False,2,True,False,1.0,False,0,1.791759469228055,1,1.791759469228055,23268,10.791759469228055,0.999994418924883,4.428910929600824,1.791759469228055
0,False,False,4,2,False,False,False,False,False,False,4,True,False,3.0,False,1,2.6390573296152584,3,2.19722457733622,14433,15.19722457733622,0.8325761729074743,3.245837368171458,0.11778303565638382
0,False,True,4,2,False,True,False,False,False,False,1,False,True,4.0,False,0,2.302585092994046,3,1.9459101490553128,17561,11.945910149055312,0.8450943698160415,3.3378439329690783,1.9459101490553128
0,False,False,3,1,False,False,True,False,False,False,2,True,False,3.0,True,1,3.367295829986474,2,2.079441541679836,-1604,9.079441541679836,0.6175386634507709,2.8854144943274105,0.0
1,False,True,1,3,False,True,False,False,False,False,3,False,True,2.0,False,0,1.791759469228055,1,0.0,11450,8.0,0.0,4.552209626383478,0.0
0,False,False,1,2,False,False,False,False,False,False,2,True,False,2.0,False,2,2.3978952727983707,3,0.0,-2957,8.0,0.0,3.670545317612067,0.0
0,False,True,2,2,True,False,False,False,False,False,4,True,False,2.0,False,1,2.3978952727983707,3,2.302585092994046,8826,13.302585092994047,0.9602485632415806,3.5979242562997635,0.2231435513142097
0,False,True,2,4,True,False,False,False,False,False,1,False,False,1.0,False,2,1.9459101490553128,3,1.9459101490553128,14384,11.945910149055312,0.9999948610429853,4.262404915681599,1.2527629684953676
0,False,True,3,3,True,False,False,False,False,False,4,True,False,2.0,True,0,3.091042453358316,3,2.9444389791664403,-5995,14.94443897916644,0.9525684289075762,3.0766940584190907,1.3350010667323398
0,False,True,4,3,False,True,False,False,False,False,4,True,False,2.0,False,1,2.833213344056216,3,2.772588722239781,17041,16.77258872223978,0.9785987144488133,2.8498768764660105,0.6325225587435104
0,False,True,4,3,False,False,True,False,False,False,1,False,True,2.0,True,0,3.3843902633457743,3,2.9444389791664403,2357,12.94443897916644,0.8700031763546803,2.8708404126735823,1.3350010667323398
1,False,True,1,3,False,False,True,False,False,False,2,True,False,1.0,True,1,2.3978952727983707,2,2.3978952727983707,-1581,9.39789527279837,0.9999958296934772,3.911782192970726,0.2578291093020999
0,False,True,4,3,False,False,False,False,False,False,4,True,False,1.0,False,1,1.791759469228055,2,1.791759469228055,543,14.791759469228055,0.999994418924883,4.2615900050385935,1.791759469228055
0,False,False,3,3,False,False,False,False,False,False,4,True,False,4.0,False,1,2.079441541679836,4,1.791759469228055,16323,15.791759469228055,0.8616500232463336,4.222276264623325,1.791759469228055
0,False,True,4,2,False,False,False,False,False,False,3,False,True,1.0,False,0,1.3862943611198906,4,1.3862943611198906,7301,14.38629436111989,0.9999927865768293,5.82884047143647,0.6931471805599453
0,False,True,1,3,False,False,False,False,True,False,4,False,False,2.0,True,2,2.772588722239781,3,1.791759469228055,-1926,11.791759469228055,0.6462382943683327,3.4329234410229,1.791759469228055
0,False,True,2,4,False,False,True,False,False,False,2,False,False,7.0,False,1,2.3978952727983707,2,2.079441541679836,7104,12.079441541679836,0.8671908624868716,3.9169236600217836,0.1335313926245234
0,False,False,1,4,False,False,False,False,False,False,1,False,False,1.0,True,1,2.19722457733622,3,2.19722457733622,13586,10.19722457733622,0.9999954488245801,3.9283892674714314,0.11778303565638382
0,True,True,3,3,False,False,False,True,False,False,2,False,False,1.0,False,1,1.9459101490553128,1,1.9459101490553128,20370,10.945910149055312,0.9999948610429853,4.503648685052161,1.2527629684953676
0,False,True,1,3,False,False,False,False,True,False,2,False,False,3.0,False,2,3.367295829986474,2,2.3978952727983707,-766,10.39789527279837,0.7121109260242044,2.8854144943274105,1.7047480922384253
0,False,True,3,3,False,False,False,False,True,False,3,True,False,3.0,True,3,3.091042453358316,2,1.791759469228055,4435,11.791759469228055,0.5796600013310591,3.14328960614046,1.0986122886681096
0,False,False,2,3,False,False,False,False,False,False,3,True,False,1.0,False,0,3.044522437723423,3,2.9444389791664403,19625,13.94443897916644,0.967123536830559,2.791437430762184,0.8043728156701695
0,True,False,2,3,False,False,False,False,False,False,4,False,True,1.0,False,0,2.3978952727983707,2,2.3978952727983707,15706,13.39789527279837,0.9999958296934772,3.5130582117879987,2.3978952727983707
0,False,True,2,3,False,True,False,False,False,False,4,True,False,3.0,True,1,2.5649493574615367,3,2.3978952727983707,10557,13.39789527279837,0.9348667712113363,3.3517540110656623,2.3978952727983707
0,True,True,1,3,True,False,False,False,False,False,1,True,False,1.0,True,1,1.791759469228055,3,1.791759469228055,17981,8.791759469228055,0.999994418924883,4.723941562790427,0.4054651081081644
0,False,True,4,3,False,False,False,False,False,False,4,False,True,1.0,False,0,2.8903717578961645,3,2.8903717578961645,13766,16.890371757896165,0.9999965402494073,2.6492288681449927,1.0986122886681096
1,True,True,4,3,False,True,False,False,False,False,3,False,False,3.0,True,1,2.995732273553991,1,0.6931471805599453,16759,10.693147180559945,0.23137744080288722,2.6901379631061157,0.6931471805599453
0,False,True,4,3,True,False,False,False,False,False,4,False,False,8.5,False,1,2.3978952727983707,3,1.0986122886681098,13154,15.09861228866811,0.45815499933657605,3.6099254368948968,0.4054651081081645
1,False,True,1,3,False,True,False,False,False,False,2,False,False,2.0,True,1,1.791759469228055,3,1.3862943611198906,11807,9.38629436111989,0.7737012963599303,4.337796635477975,1.3862943611198906
0,False,True,4,3,False,False,False,False,False,False,4,False,True,1.0,False,0,1.791759469228055,3,1.791759469228055,1178,15.791759469228055,0.999994418924883,4.523464472825911,1.791759469228055
0,True,True,3,3,False,False,False,False,True,False,1,False,True,8.5,True,0,3.1354942159291497,3,1.3862943611198906,9013,10.38629436111989,0.4421280488404916,3.0987274707895685,0.6931471805599453
0,False,True,3,3,False,False,False,False,False,False,2,False,True,4.0,False,0,2.3978952727983707,3,2.19722457733622,21800,13.19722457733622,0.9163099986731523,3.506692616454831,0.11778303565638382
0,True,False,4,3,False,False,False,False,False,True,2,False,False,1.0,False,1,1.0986122886681098,2,1.0986122886681098,1120,12.098612288668111,0.9999908976905865,7.221587397825118,0.0
1,False,False,4,2,False,False,False,False,False,False,4,False,True,1.0,True,0,2.19722457733622,3,2.19722457733622,2622,14.19722457733622,0.9999954488245801,3.9461424954258666,0.11778303565638382
0,True,True,2,3,False,False,False,False,False,False,4,True,False,1.0,True,3,1.6094379124341005,2,1.6094379124341005,9085,11.6094379124341,0.9999937866892599,4.816766733120177,0.9162907318741552
0,True,False,3,3,False,False,False,False,False,False,2,True,False,5.0,False,1,3.1780538303479458,4,2.9444389791664403,1339,14.94443897916644,0.9264883074560754,2.9931334126455966,1.3350010667323398
1,False,True,3,3,False,True,False,False,False,False,3,False,True,1.0,False,0,0.0,3,0.0,23813,12.0,0.0,725911.61280971,0.0
0,False,False,3,3,False,False,False,False,False,False,2,True,False,2.0,False,2,2.5649493574615367,2,2.4849066497880004,-2920,12.484906649788,0.968789872852893,3.5048580224927535,0.5389965007326876
0,True,True,3,4,False,True,False,False,False,False,4,True,False,4.0,False,2,1.6094379124341005,3,0.6931471805599453,3434,14.693147180559945,0.4306738821461092,5.103060890722031,0.6931471805599453
0,False,True,4,1,False,False,False,True,False,False,2,False,False,5.0,False,1,2.6390573296152584,3,1.6094379124341005,10839,11.6094379124341,0.60985102364506,3.2622917872501525,0.9162907318741552
0,False,False,4,3,False,False,True,False,False,False,2,False,True,1.0,False,0,3.1354942159291497,3,2.9444389791664403,-119,14.94443897916644,0.9390639515673269,3.087651246766419,2.9444389791664403
0,False,False,4,2,False,False,False,False,False,True,3,False,True,1.0,False,0,0.0,3,0.0,8524,12.0,0.0,709090.9822079984,0.0
0,False,True,2,4,True,False,False,False,False,False,1,False,True,2.0,False,0,2.302585092994046,3,2.19722457733622,-837,12.19722457733622,0.9542383652347606,3.752953566158838,2.19722457733622
0,False,False,2,4,False,False,False,False,False,False,4,True,False,4.0,False,1,2.3978952727983707,2,2.19722457733622,5312,14.19722457733622,0.9163099986731523,3.688058570330176,0.11778303565638382
0,False,True,3,4,True,False,False,False,False,False,4,False,False,2.0,False,3,2.995732273553991,2,2.9444389791664403,1329,15.94443897916644,0.982874596776749,3.061336660838298,1.5581446180465497
0,False,True,2,3,False,True,False,False,False,False,2,True,False,7.0,False,1,2.4849066497880004,3,2.302585092994046,1253,12.302585092994047,0.926624679017097,3.4785174154984424,2.302585092994046
0,False,False,4,2,False,False,False,False,False,False,3,True,False,1.0,False,1,2.6390573296152584,2,2.6390573296152584,11501,13.639057329615259,0.9999962107825413,3.2624299789897835,1.029619417181158
0,False,True,1,2,False,False,False,False,True,False,2,True,False,3.0,False,1,2.995732273553991,3,2.3978952727983707,14646,10.39789527279837,0.8004344345528877,3.137057342006213,2.3978952727983707
0,False,True,4,1,True,False,False,False,False,False,3,False,False,2.0,True,1,2.5649493574615367,3,1.791759469228055,11396,11.791759469228055,0.6985527720023235,3.3690030249012404,1.0986122886681096
0,False,True,3,3,False,False,False,False,False,False,4,True,False,2.0,True,1,1.9459101490553128,3,1.791759469228055,5256,13.791759469228055,0.9207774893013475,4.358320696179833,1.791759469228055
0,False,False,1,2,False,False,False,False,False,False,1,True,False,3.0,False,0,2.302585092994046,3,1.0986122886681098,11412,8.098612288668111,0.47711918261738023,3.8069092436869547,0.4054651081081645
0,True,True,1,3,False,True,False,False,False,False,1,False,False,1.0,False,1,3.218875824868201,3,2.9444389791664403,15098,10.94443897916644,0.9147385584224634,2.6588476636196465,0.8043728156701695
0,False,True,3,3,False,False,False,False,False,False,4,False,False,2.0,True,1,1.3862943611198906,1,1.0986122886681098,5052,11.09861228866811,0.7924755338579645,5.698261286324432,0.0
0,True,True,4,3,False,False,True,False,False,False,2,True,False,6.0,False,2,2.5649493574615367,3,2.3978952727983707,11486,14.39789527279837,0.9348667712113363,3.6579633852659343,0.2578291093020999
0,False,True,3,3,False,False,True,False,False,False,1,True,False,1.0,True,0,3.091042453358316,3,2.9444389791664403,-11226,11.94443897916644,0.9525684289075762,3.14328960614046,0.8043728156701695
0,True,True,3,3,False,True,False,False,False,False,4,False,True,2.0,False,0,2.302585092994046,3,2.19722457733622,8220,15.19722457733622,0.9542383652347606,3.390213638958371,1.5040773967762746
0,False,True,3,2,True,False,False,False,False,False,3,False,True,7.0,True,0,3.258096538021482,3,2.079441541679836,3846,12.079441541679836,0.6382362017365454,2.929403740178231,2.079441541679836
1,False,True,3,2,False,False,False,False,False,False,2,True,False,2.0,False,0,2.4849066497880004,2,2.19722457733622,12806,11.19722457733622,0.8842246590136837,3.4228614417607126,0.11778303565638382
0,False,True,3,3,False,False,False,False,False,False,2,False,True,1.0,True,0,1.6094379124341005,2,1.6094379124341005,18460,10.6094379124341,0.9999937866892599,4.856081685933532,0.9162907318741552
0,False,False,3,2,False,False,False,False,False,False,2,True,False,1.0,True,0,2.6390573296152584,3,2.6390573296152584,19396,11.639057329615259,0.9999962107825413,3.244318641706028,0.49899116611898764
0,False,False,4,3,False,False,False,False,False,False,3,False,True,1.0,True,0,1.791759469228055,3,1.791759469228055,764,13.791759469228055,0.999994418924883,4.692096405588014,1.791759469228055
0,False,False,4,3,False,False,False,False,False,False,4,False,False,4.0,False,3,2.6390573296152584,3,2.079441541679836,-404,16.079441541679834,0.7879456194029698,3.3834066324447196,1.3862943611198908
0,False,True,1,4,False,False,False,False,False,False,4,False,True,7.0,False,0,2.3978952727983707,2,2.079441541679836,5502,13.079441541679836,0.8671908624868716,3.5565754129536886,2.079441541679836
1,False,True,1,1,False,False,False,False,False,False,4,True,False,5.0,True,0,1.791759469228055,2,1.3862943611198906,21273,8.38629436111989,0.7737012963599303,4.548837365297588,0.2876820724517808
0,False,True,4,3,False,False,False,False,False,False,4,True,False,1.0,False,2,2.4849066497880004,3,2.3978952727983707,6159,16.397895272798372,0.964980162615493,3.4856165824763625,1.7047480922384253
0,True,True,3,2,False,False,False,True,False,False,3,True,False,1.0,False,1,2.3978952727983707,3,2.3978952727983707,5091,13.39789527279837,0.9999958296934772,3.7944527244717197,0.2578291093020999
0,True,True,3,2,False,False,True,False,False,False,4,True,False,1.0,False,1,3.091042453358316,3,2.9444389791664403,4560,14.94443897916644,0.9525684289075762,3.14328960614046,0.8043728156701695
1,False,False,4,3,False,False,False,False,False,False,3,True,False,4.0,True,0,2.5649493574615367,2,0.6931471805599453,12540,11.693147180559945,0.2702371008505695,3.338799850569032,0.6931471805599453
0,True,False,2,2,False,False,False,False,False,False,4,False,True,3.0,False,0,2.302585092994046,2,2.079441541679836,-365,12.079441541679836,0.9030860649389967,3.6705082169674355,2.079441541679836
0,False,True,4,3,False,False,False,False,True,False,3,True,False,4.0,False,1,3.091042453358316,3,1.3862943611198906,-206,14.38629436111989,0.4484861975129966,3.14328960614046,0.6931471805599453
0,True,True,3,2,False,True,False,False,False,False,3,False,False,1.0,False,1,2.302585092994046,4,2.302585092994046,970,14.302585092994047,0.999995657074042,3.7208044225220545,2.302585092994046
0,False,False,3,3,False,False,False,False,False,False,2,True,False,2.0,True,1,1.9459101490553128,3,1.791759469228055,15758,11.791759469228055,0.9207774893013475,4.499778727373587,1.0986122886681096
0,True,True,4,3,False,False,False,False,False,False,3,False,True,3.0,False,0,3.044522437723423,2,1.6094379124341005,12016,13.6094379124341,0.5286322104807569,2.7888844641201276,1.6094379124341005
0,False,True,3,3,True,False,False,False,False,False,1,True,False,8.0,False,1,2.3978952727983707,2,0.6931471805599453,-723,9.693147180559945,0.28906362082895715,3.8404100009812585,0.6931471805599453
0,False,True,4,3,False,False,False,False,False,False,4,True,False,8.5,False,2,2.5649493574615367,3,2.3978952727983707,5581,16.397895272798372,0.9348667712113363,3.2029932123672125,0.2578291093020999
0,False,False,2,1,False,False,False,False,False,False,4,True,False,2.0,True,3,1.9459101490553128,2,1.6094379124341005,5816,9.6094379124341,0.8270832249799333,4.582429841773172,1.6094379124341005
1,False,True,2,1,False,True,False,False,False,False,1,True,False,1.0,True,0,2.079441541679836,2,2.079441541679836,2640,7.079441541679836,0.9999951910396565,3.683265137055695,2.079441541679836
0,False,True,2,2,False,True,False,False,False,False,4,False,True,2.0,False,0,1.6094379124341005,3,1.3862943611198906,3638,12.38629436111989,0.8613477642922184,5.150860462558727,0.2876820724517808
0,False,False,4,2,False,False,False,False,False,False,3,False,False,1.0,False,3,2.3978952727983707,3,2.3978952727983707,-687,14.39789527279837,0.9999958296934772,3.636154464637059,1.7047480922384253
0,False,False,2,3,False,False,False,False,False,False,2,True,False,1.0,False,1,2.19722457733622,3,2.19722457733622,-2799,12.19722457733622,0.9999954488245801,3.9753247532333127,2.19722457733622
0,False,True,4,3,False,False,False,True,False,False,4,False,False,7.0,False,2,2.19722457733622,2,1.9459101490553128,16830,14.945910149055313,0.8856178439602037,3.9849614474305968,1.9459101490553128
0,False,True,3,2,False,False,False,False,True,False,4,False,False,2.0,True,1,2.5649493574615367,3,2.4849066497880004,4172,13.484906649788,0.968789872852893,3.645694561090247,1.3862943611198906
0,False,True,3,3,False,False,False,True,False,False,4,False,True,1.0,True,0,2.4849066497880004,2,2.4849066497880004,18570,13.484906649788,0.9999959757201511,3.5711572552396955,0.8754687373538999
0,False,False,4,2,False,False,False,False,False,False,2,False,False,1.0,True,2,2.079441541679836,3,2.079441541679836,3598,12.079441541679836,0.9999951910396565,4.337811524299986,1.3862943611198908
0,False,True,3,3,False,False,False,True,False,False,2,False,True,2.0,False,0,2.8903717578961645,3,2.833213344056216,10169,13.833213344056215,0.9802211546333728,3.113472940708525,2.833213344056216
0,False,True,3,3,False,False,False,False,False,False,4,False,False,1.0,False,2,1.6094379124341005,2,1.6094379124341005,13188,13.6094379124341,0.9999937866892599,4.9546112102665,1.6094379124341005
0,False,True,4,2,False,False,False,True,False,False,2,False,True,6.0,True,0,2.19722457733622,3,1.791759469228055,4078,11.791759469228055,0.8154611654620255,3.9617980566253967,1.0986122886681096
0,True,False,2,3,False,False,False,False,False,True,3,False,True,3.0,False,0,1.791759469228055,3,0.0,22775,11.0,0.0,4.464118570153911,0.0
0,False,True,1,3,False,False,False,False,True,False,4,False,True,2.0,False,0,2.833213344056216,3,0.6931471805599453,-91,11.693147180559945,0.24464967861220333,3.4165701852620356,0.6931471805599453
0,False,False,4,3,False,False,False,False,False,False,3,True,False,1.0,False,1,1.6094379124341005,2,1.6094379124341005,12279,13.6094379124341,0.9999937866892599,5.246906366674461,1.6094379124341005
0,False,False,3,3,False,False,False,False,False,False,3,False,False,2.0,True,1,1.6094379124341005,3,1.3862943611198906,21321,12.38629436111989,0.8613477642922184,4.908450445713442,0.6931471805599453
0,False,True,3,3,False,True,False,False,False,False,2,True,False,1.0,False,1,2.19722457733622,3,2.19722457733622,1586,13.19722457733622,0.9999954488245801,3.536748950804573,2.19722457733622
0,False,False,1,3,False,False,True,False,False,False,3,True,False,3.0,False,1,2.772588722239781,1,0.0,11474,8.0,0.0,3.4025420871905947,0.0
0,False,True,3,4,False,False,False,False,False,False,1,False,False,4.0,True,2,2.6390573296152584,3,2.079441541679836,11027,12.079441541679836,0.7879456194029698,3.294853177568372,0.1335313926245234
0,False,False,4,3,False,False,False,False,False,False,3,True,False,7.0,True,1,1.6094379124341005,4,1.0986122886681098,1333,14.098612288668111,0.6826019532415858,5.258423859225253,0.0
0,False,False,3,3,False,False,False,False,False,False,3,True,False,1.0,False,1,2.19722457733622,3,2.19722457733622,14860,14.19722457733622,0.9999954488245801,3.9025855454815184,0.11778303565638382
0,False,True,1,2,True,False,False,False,False,False,4,False,True,3.0,False,0,2.70805020110221,3,0.6931471805599453,10297,10.693147180559945,0.25595707963871217,3.2576924689838584,0.6931471805599453
1,True,False,1,2,False,False,False,False,False,True,2,False,True,1.0,True,0,1.3862943611198906,3,1.3862943611198906,6976,8.38629436111989,0.9999927865768293,5.543359855922857,0.6931471805599453
0,False,False,4,3,False,False,False,False,False,False,4,False,True,4.0,False,0,2.079441541679836,3,0.6931471805599453,8623,14.693147180559945,0.3333317303465521,4.233315025685641,0.6931471805599453
0,True,False,1,2,False,False,False,False,False,False,4,True,False,4.0,False,1,2.833213344056216,3,2.6390573296152584,-2453,12.639057329615259,0.9314681580439833,3.2400838372837195,1.945910149055313
0,False,True,4,3,True,False,False,False,False,False,3,True,False,2.0,False,0,2.772588722239781,3,1.3862943611198906,-3788,14.38629436111989,0.4999981966377031,3.1804769320546025,0.6931471805599453
0,False,True,4,4,False,True,False,False,False,False,3,True,False,3.0,True,1,2.3978952727983707,3,2.079441541679836,20282,15.079441541679834,0.8671908624868716,3.2122020000730265,1.3862943611198908
0,False,False,1,3,False,False,False,False,False,True,4,False,True,1.0,False,0,1.3862943611198906,2,1.3862943611198906,241,11.38629436111989,0.9999927865768293,5.675152433585059,0.2876820724517808
1,False,False,4,3,False,False,False,False,False,True,3,False,True,1.0,True,0,0.6931471805599453,3,0.6931471805599453,6299,12.693147180559945,0.9999855732577251,11.477592679783484,0.6931471805599453
0,False,True,3,3,False,True,False,False,False,False,1,True,False,6.0,False,1,2.8903717578961645,3,1.791759469228055,14211,11.791759469228055,0.6199040885631077,2.8186583571991495,1.791759469228055
0,False,True,3,3,False,False,False,True,False,False,3,True,False,2.0,False,0,2.079441541679836,4,0.6931471805599453,10786,13.693147180559945,0.3333317303465521,4.120171113325455,0.6931471805599453
1,True,False,1,3,False,False,False,False,False,False,2,False,True,1.0,False,0,2.19722457733622,3,2.19722457733622,203,11.19722457733622,0.9999954488245801,4.161491550342051,0.11778303565638382
0,False,True,4,2,True,False,False,False,False,False,4,False,True,6.0,False,0,3.044522437723423,3,1.6094379124341005,-7741,14.6094379124341,0.5286322104807569,3.0411384902041587,0.9162907318741552
1,False,False,3,2,False,False,False,False,False,False,3,True,False,2.0,True,2,2.19722457733622,3,1.9459101490553128,-270,11.945910149055312,0.8856178439602037,3.9873212419994286,1.2527629684953676
0,False,True,3,2,False,False,False,False,False,False,2,False,True,2.0,True,0,1.3862943611198906,3,1.0986122886681098,4894,10.098612288668111,0.7924755338579645,5.68802166423485,0.0
1,False,False,3,4,False,False,False,False,False,True,2,False,True,1.0,False,0,0.6931471805599453,3,0.6931471805599453,22706,12.693147180559945,0.9999855732577251,11.407634272848039,0.6931471805599453
0,False,True,4,3,False,False,False,False,False,False,4,False,True,8.5,False,0,1.9459101490553128,3,1.3862943611198906,15967,15.38629436111989,0.7124107131491988,3.955517558631248,0.6931471805599453
0,False,True,3,2,True,False,False,False,False,False,2,False,True,8.5,False,0,2.3978952727983707,3,0.6931471805599453,12854,10.693147180559945,0.28906362082895715,3.6639668120451128,0.6931471805599453
0,False,True,4,3,False,True,False,False,False,False,2,False,False,1.0,False,1,1.791759469228055,3,1.791759469228055,14065,13.791759469228055,0.999994418924883,4.602835462029814,1.791759469228055
0,False,False,2,3,False,False,False,False,False,False,4,False,True,1.0,False,0,2.079441541679836,3,2.079441541679836,15497,14.079441541679836,0.9999951910396565,4.1197136834095405,2.079441541679836
0,False,True,2,2,True,False,False,False,False,False,3,False,True,8.0,False,0,3.295836866004329,3,1.791759469228055,1101,11.791759469228055,0.5436416017107821,2.822508215389815,1.791759469228055
0,False,False,3,3,False,False,False,False,False,False,4,True,False,4.0,False,1,2.9444389791664403,2,2.079441541679836,9926,14.079441541679836,0.706224341597699,2.8883207684809165,2.079441541679836
0,False,True,4,3,False,False,False,False,False,False,3,True,False,4.0,False,1,1.9459101490553128,3,1.0986122886681098,9325,14.098612288668111,0.5645721327267482,4.029709506973772,0.0
1,False,False,1,4,False,False,False,False,False,False,4,False,True,8.0,True,0,2.302585092994046,2,1.791759469228055,-652,11.791759469228055,0.7781478709303791,3.7246692122045015,1.791759469228055
0,False,True,3,3,False,False,True,False,False,False,4,False,True,2.0,True,0,3.3843902633457743,3,1.791759469228055,6677,13.791759469228055,0.5294171285333563,2.8708404126735823,1.0986122886681096
0,False,False,4,3,False,False,False,False,False,False,3,False,False,1.0,True,1,1.791759469228055,4,1.791759469228055,1655,14.791759469228055,0.999994418924883,4.664249110741046,1.791759469228055
0,False,False,3,3,False,False,False,False,False,True,2,True,False,1.0,False,1,0.6931471805599453,3,0.6931471805599453,14958,11.693147180559945,0.9999855732577251,11.274215500698435,0.6931471805599453
1,True,True,3,3,False,False,False,False,False,False,1,False,True,2.0,False,0,2.079441541679836,3,1.9459101490553128,3480,11.945910149055312,0.935780473866371,3.866464066747789,1.9459101490553128
0,False,True,1,3,False,False,False,False,False,False,2,True,False,1.0,False,1,1.0986122886681098,3,1.0986122886681098,22196,10.098612288668111,0.9999908976905865,7.023761378017584,0.4054651081081645
0,False,False,2,2,False,False,False,False,False,False,3,True,False,1.0,False,2,2.3978952727983707,3,2.3978952727983707,-3787,12.39789527279837,0.9999958296934772,3.7263810263344666,0.2578291093020999
1,True,True,3,3,False,False,False,False,False,False,4,False,True,8.5,True,0,1.3862943611198906,3,0.6931471805599453,1142,12.693147180559945,0.49999639328841466,5.5792645982204006,0.6931471805599453
0,False,True,4,3,False,True,False,False,False,False,1,False,False,1.0,False,1,2.9444389791664403,2,2.9444389791664403,23880,12.94443897916644,0.9999966037788154,2.7230788375770896,0.8043728156701695
0,False,False,4,3,False,False,False,False,False,False,2,False,False,7.0,False,2,2.19722457733622,3,1.791759469228055,16838,13.791759469228055,0.8154611654620255,3.937233023857507,1.0986122886681096
